image_path                                           ,class_name       ,benefit
images/4Vitex negundo(VN)/class4_72.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_73.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_74.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_75.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_76.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_77.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_78.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_79.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_80.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_81.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_82.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_83.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_84.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_85.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_86.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_87.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_88.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_89.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_90.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_91.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_92.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_93.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_94.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_95.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_96.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_97.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_98.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_99.jpg              ,Lagundi          ,  
images/4Vitex negundo(VN)/class4_100.jpg             ,Lagundi          ,  
images/5Moringa oleifera(MO)/class5_1.jpg            ,Moringa          ,Moringa leaves are packed with nutrients and antioxidants supporting immune health reducing inflammation improving digestion and promoting energy and overall well-being.
images/5Moringa oleifera(MO)/class5_2.jpg            ,Moringa          ,
images/5Moringa oleifera(MO)/class5_3.jpg            ,Moringa          ,
images/5Moringa oleifera(MO)/class5_4.jpg            ,Moringa          ,
images/5Moringa oleifera(MO)/class5_5.jpg            ,Moringa          ,
images/5Moringa oleifera(MO)/class5_6.jpg            ,Moringa          ,
images/5Moringa oleifera(MO)/class5_7.jpg            ,Moringa          ,
images/5Moringa oleifera(MO)/class5_8.jpg            ,Moringa          ,
images/5Moringa oleifera(MO)/class5_9.jpg            ,Moringa          ,
images/5Moringa oleifera(MO)/class5_10.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_12.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_13.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_14.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_15.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_16.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_17.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_18.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_18.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_20.jpg           ,Moringa          ,
images/5Moringa oleifera(MO)/class5_21.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_22.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_23.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_24.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_25.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_26.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_27.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_28.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_29.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_30.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_31.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_32.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_33.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_34.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_35.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_36.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_37.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_38.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_39.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_40.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_41.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_42.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_43.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_44.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_45.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_46.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_47.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_48.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_49.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_50.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_51.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_52.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_53.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_54.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_55.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_56.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_57.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_58.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_59.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_60.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_61.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_62.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_63.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_64.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_65.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_66.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_67.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_68.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_69.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_70.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_71.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_72.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_73.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_74.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_75.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_76.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_77.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_78.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_79.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_80.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_81.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_82.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_83.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_84.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_85.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_86.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_87.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_88.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_89.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_90.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_91.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_92.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_93.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_94.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_95.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_96.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_97.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_98.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_99.jpg           ,Moringa          ,  
images/5Moringa oleifera(MO)/class5_100.jpg          ,Moringa          ,  
images/7Origanum vulgare(OV)/class7_1.jpg            ,Oregano          ,Oregano is rich in antioxidants and has antibacterial anti-inflammatory and antiviral properties making it effective in fighting infections relieving coughs and improving respiratory health. It is also used to aid digestion reduce inflammation and boost the immune system. Oregano oil in particular is often used topically for skin conditions and as a natural remedy for various ailments.
images/7Origanum vulgare(OV)/class7_2.jpg            ,Oregano          ,
images/7Origanum vulgare(OV)/class7_3.jpg            ,Oregano          ,
images/7Origanum vulgare(OV)/class7_4.jpg            ,Oregano          ,
images/7Origanum vulgare(OV)/class7_5.jpg            ,Oregano          ,
images/7Origanum vulgare(OV)/class7_6.jpg            ,Oregano          ,
images/7Origanum vulgare(OV)/class7_7.jpg            ,Oregano          ,
images/7Origanum vulgare(OV)/class7_8.jpg            ,Oregano          ,
images/7Origanum vulgare(OV)/class7_9.jpg            ,Oregano          ,
images/7Origanum vulgare(OV)/class7_10.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_12.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_13.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_14.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_15.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_16.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_17.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_18.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_19.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_20.jpg           ,Oregano          ,
images/7Origanum vulgare(OV)/class7_21.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_22.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_23.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_24.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_25.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_26.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_27.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_28.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_29.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_30.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_31.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_32.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_33.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_34.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_35.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_36.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_37.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_38.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_39.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_40.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_41.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_42.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_43.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_44.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_45.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_46.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_47.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_48.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_49.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_50.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_51.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_52.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_53.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_54.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_55.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_56.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_57.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_58.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_59.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_60.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_61.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_62.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_63.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_64.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_65.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_66.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_67.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_68.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_69.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_70.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_71.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_72.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_73.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_74.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_75.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_76.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_77.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_78.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_79.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_80.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_81.jpg           ,Oregano          ,  
images/7Origanum vulgare(OV)/class7_82.jpg           ,Oregano          ,  
